Standard_Bangla,dialect_speech,English_translation
মেয়েটি খুবই বেয়াদপ,মাইয়াডা খুবই বেদ্দপ,
মেয়েটি লাল রঙয়ের শাড়ি পরে আমার সাথে দেখা করতে এসেছিল,মাইয়াডা লাল রং এর শাড়ি পরি আমার লগে দেখা করতে আইসিলো,
মেয়েটি সিলেট থেকে আসা এই ছেলেটিকে অনেক ভালবাসে,মাইয়াডা সিলেট থেইকা আশা পোলাডারে অনেক ভালোবাসে,
মেয়েটি সারাক্ষন মিথ্যে কথা বলে,মাইয়াডা হারাক্ষন মিছা কতা কয়,
মেয়ের মা আমার আম্মুকে বলছিল যে আপনাদের টিনের ঘড় দেখে বিয়ে দিছি,মাইয়ার মা আর মারে কইছিলো যে আন্নেগো টিনের ঘর দেই বিয়া দিছি,
মেয়ের মা এগুলো দেখেই বিয়ে দিছে,মাইয়ার মা ইগিন দেই ই বিয়া দিছে,
মেয়ের মা একদিনও আমাদের বাড়ীতে আসে নাই,মাইয়ার মা একদিনও আঙ্গো বাড়ীত আইয়ে ন,
মেয়ের মুখের দিকে তাকিয়ে ঝগড়া করেই থাকতো,মাইয়ার মুখের দিকে রেনি ঝগড়া করিই থাইকতো,
মেয়ের পরিবারের সাথে ফোনে কথা বলে,মাইয়ার হরিবারের লগে ফোনে কতা কয়,
মেয়ের পড়ার খরচ দেয়না ঠিকমত,মাইয়ার হড়ার খরচ দেয়না ঠিকমতন,
মেয়েকে দেখে ভাইয়ের পছন্দ হয়েছিল,মাইয়ারে চাই ভাইয়ার হছন্দ অইছিলো,
মেয়েকে পরতে দিয়েছিলেন,মাইয়ারে হইড়তে দিছিলেন,
